,language,region,quoteType,typeDisp,quoteSourceName,triggerable,customPriceAlertConfidence,currency,financialCurrency,shortName,regularMarketChangePercent,hasPrePostMarketData,firstTradeDateMilliseconds,priceHint,regularMarketChange,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bidSize,askSize,market,messageBoardId,fullExchangeName,longName,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,corporateActions,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekChangePercent,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,earningsCallTimestampStart,earningsCallTimestampEnd,isEarningsDateEstimate,trailingAnnualDividendRate,trailingPE,dividendRate,trailingAnnualDividendYield,marketState,epsTrailingTwelveMonths,epsForward,epsCurrentYear,priceEpsCurrentYear,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,forwardPE,priceToBook,sourceInterval,exchangeDataDelayedBy,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,esgPopulated,tradeable,cryptoTradeable,ask,marketCap,bid,exchange,fiftyTwoWeekHigh,fiftyTwoWeekLow,averageAnalystRating,dividendYield,symbol,prevName,nameChangeDate
51,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,LTIMINDTREE LIMITED,-1.1963291,FALSE,1.46907E+12,2,-73,1767861760,6029,6134,6000.5 - 6134.0,6000.5,103674,6102,,,in_market,finmb_4440082,NSE,LTIMindtree Limited,6107,271905,194810,[],2227,0.5857443,3802.0 - 6380.0,-351,-0.055015676,4.4737816,1768816800,1768816800,1768816800,1768825800,1768825800,FALSE,67,36.73084,67,0.010980006,REGULAR,164.14,208.8621,184.63805,32.653076,296328702,789.736,6010.22,18.779785,0.003124642,5322.425,706.5752,0.13275439,28.865934,7.6341968,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,6028.5,1.78669E+12,6028.5,NSI,6380,3802,2.4 - Buy,1.1,LTIM.NS,Larsen & Toubro Infotech Limited,08-01-2026
52,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,DIVI S LABORATORIES LTD,-0.08280015,FALSE,1.04744E+12,2,-5.5,1767861758,6637,6700,6580.5 - 6700.0,6580.5,243563,6642.5,0,0,in_market,finmb_9249099,NSE,Divi's Laboratories Limited,6645,361268,472807,[],1682,0.3394551,4955.0 - 7071.5,-434.5,-0.061443824,14.04314,1762509600,1770026400,1770026400,1762507800,1762507800,TRUE,0,70.86269,30,0,REGULAR,93.66,119.72891,97.37237,68.16102,265468580,580.952,6490.29,146.70996,0.02260453,6338.5376,298.4624,0.04708695,55.43356,11.424352,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,6637,1.76191E+12,6634.5,NSI,7071.5,4955,2.8 - Hold,0.45,DIVISLAB.NS,,
53,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,DLF LIMITED,-1.3928351,FALSE,1.18361E+12,2,-9.799988,1767861758,693.45,713.75,690.0 - 713.75,690,2620394,703.25,0,0,in_market,finmb_26505741,NSE,DLF Limited,703.15,2172585,2302932,[],92.25,0.15344311,601.2 - 886.8,-193.34998,-0.2180311,-9.914816,1761818400,1769767200,1769767200,1761906600,1761906600,TRUE,6,40.083817,6,0.008531816,REGULAR,17.3,21.35381,17.51515,39.59144,2475311706,173.817,720.791,-27.341003,-0.03793194,751.4202,-57.970215,-0.07714753,32.4743,3.9895408,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,693.8,1.71699E+12,693.55,NSI,886.8,601.2,1.3 - Strong Buy,0.85,DLF.NS,,
54,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,VARUN BEVERAGES LIMITED,-1.6382197,FALSE,1.47858E+12,2,-8.350006,1767861761,501.35,511.65,497.8 - 511.65,497.8,2030137,509.7,0,0,in_market,finmb_49550399,NSE,Varun Beverages Limited,510.25,5640329,5195507,[],81.80002,0.19497085,419.55 - 608.75,-107.399994,-0.1764271,-15.814686,1761732000,1761732000,1761732000,1761728400,1761728400,FALSE,1.5,57.166473,2,0.002942908,REGULAR,8.77,10.51266,8.92996,56.142467,3381988769,54.299,473.833,27.516998,0.0580732,483.69574,17.654266,0.036498703,47.69012,9.233135,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,501.35,1.69556E+12,501.15,NSI,608.75,419.55,1.4 - Strong Buy,0.39,VBL.NS,,
55,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,ADANI GREEN ENERGY LTD,-2.6093817,FALSE,1.52929E+12,2,-26.600037,1767861758,992.6,1024.1,990.0 - 1024.1,990,1322762,1019.2,0,0,in_market,finmb_314677034,NSE,Adani Green Energy Limited,1024.1,2659105,1210710,[],234.59998,0.30949864,758.0 - 1177.55,-184.95007,-0.15706345,4.2446613,1769508000,1769508000,1769508000,1745924340,1745924340,FALSE,0,83.27181,,0,REGULAR,11.92,25.77011,15.86386,62.56989,1647176155,114.432,1039.222,-46.62207,-0.04486247,998.6495,-6.0494995,-0.006057681,38.51749,8.674147,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,992.7,1.63557E+12,992.8,NSI,1177.55,758,1.4 - Strong Buy,,ADANIGREEN.NS,,
56,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,HDFC LIFE INS CO LTD,-1.8126497,FALSE,1.51089E+12,2,-14,1767861756,758.35,774.35,752.65 - 774.35,752.65,1469748,772.35,0,0,in_market,finmb_8707653,NSE,HDFC Life Insurance Company Limited,773,2549407,3192717,[],174.04999,0.2978778,584.3 - 820.75,-62.400024,-0.07602806,26.159752,1768471200,1768471200,1768471200,1744891200,1744891200,FALSE,2.1,86.17613,2.1,0.002718975,REGULAR,8.8,11.44571,9.74571,77.81372,2157076016,78.523,760.512,-2.1620483,-0.002842885,756.97626,1.3737183,0.001814744,66.25626,9.65768,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,758.15,1.63582E+12,758.15,NSI,820.75,584.3,1.5 - Buy,0.27,HDFCLIFE.NS,,
57,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,INDIAN RAILWAY FIN CORP L,-2.5676997,FALSE,1.61189E+12,2,-3.2899933,1767861759,124.75,129,124.27 - 129.0,124.27,9371078,128.04,,,in_market,finmb_22613714,NSE,Indian Railway Finance Corporation Limited,128.04,12862475,42644692,[],16.71,0.15466493,108.04 - 155.52,-30.770004,-0.19785239,-8.842373,1760522400,1760522400,1760522400,1760592600,1760592600,FALSE,1.85,23.807253,2.65,0.014448611,REGULAR,5.24,6.9,5.9,21.144068,13068506000,42.999,119.6718,5.0782013,0.0424344,127.47535,-2.7253494,-0.021379422,18.07971,2.9012303,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,124.84,1.6303E+12,124.8,NSI,155.52,108.04,,2.07,IRFC.NS,,
58,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,,TATA MOTORS LIMITED,-0.011470352,FALSE,1.76292E+12,2,-0.049987793,1767861760,435.7,441.5,430.5 - 441.5,430.5,8912689,435.75,,,in_market,finmb_1873373443,NSE,,436.85,16417045,10155251,[],129.40002,0.42246175,306.3 - 448.0,-12.299988,-0.02745533,32.2659,,,,,,,0,6.9868507,,0,REGULAR,62.36,18.49974,16.8419,25.870005,3682331373,27.834,373.2927,62.40732,0.16718066,373.2927,62.40732,0.16718066,23.551682,15.653518,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,435.7,1.60439E+12,435.7,NSI,448,306.3,1.9 - Buy,,TMCV.NS,,
59,en-US,US,EQUITY,Equity,Delayed Quote,FALSE,LOW,INR,INR,MUTHOOT FINANCE LIMITED,-2.2690597,FALSE,1.30465E+12,2,-89.90015,1767861761,3870.2,3954.7,3806.7 - 3954.7,3806.7,479261,3960.1,0,0,in_market,finmb_54460924,NSE,Muthoot Finance Limited,3950,549382,555557,[],1905.2,0.9695674,1965.0 - 3995.0,-124.80005,-0.03123906,85.47609,,1763028000,1763028000,1755084600,1755084600,TRUE,0,21.199606,26,0,REGULAR,182.56,248.425,219.10568,17.663622,401468476,817.54,3661.134,209.06592,0.05710414,2873.734,996.46606,0.3467496,15.578947,4.7339582,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,3869.2,1.55376E+12,3870,NSI,3995,1965,2.5 - Buy,0.66,MUTHOOTFIN.NS,,
60,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,BANK OF BARODA,-2.6435273,FALSE,1.0255E+12,2,-8.149994,1767861758,300.1,309.3,299.85 - 309.3,299.85,6275912,308.25,0,0,in_market,finmb_882698,NSE,Bank of Baroda Limited,307,9017756,8988164,[],109.40001,0.573676,190.7 - 311.8,-11.699982,-0.037523996,33.418453,1761904800,1769680800,1769680800,1761913800,1761913800,TRUE,0,8.065037,8.35,0,REGULAR,37.21,39.63093,36.58626,8.202533,5171362179,307.356,289.693,10.407013,0.035924282,256.10626,43.993744,0.17177926,7.572368,0.97639227,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,300.05,1.55229E+12,299.9,NSI,311.8,190.7,1.7 - Buy,2.71,BANKBARODA.NS,Bank of Baroda,08-01-2026
61,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,BHARAT PETROLEUM CORP  LT,-3.7343833,FALSE,8.20554E+11,2,-13.75,1767861760,354.45,366.55,352.2 - 366.55,352.2,5874206,368.2,0,0,in_market,finmb_4481079,NSE,Bharat Petroleum Corporation Limited,366.2,7371926,6354608,[],120.44002,0.51467896,234.01 - 388.15,-33.69998,-0.08682206,31.500006,1761904800,1769076000,1769076000,1762147800,1762147800,TRUE,12.5,7.136099,15,0.03394894,REGULAR,49.67,43.5966,51.93304,6.8251348,4338505488,219.838,366.377,-11.927002,-0.032553904,332.8785,21.571503,0.06480293,8.130221,1.6123236,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,354.45,1.53778E+12,354.5,NSI,388.15,234.01,2.0 - Buy,4.07,BPCL.NS,,
62,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,PIDILITE INDUSTRIES LTD,-1.056245,FALSE,1.0255E+12,2,-16,1767861755,1498.8,1514.8,1490.0 - 1514.8,1490,347280,1514.8,0,0,in_market,finmb_878761,NSE,Pidilite Industries Limited,1514.8,535562,460245,[],187.70007,0.1431623,1311.1 - 1574.95,-76.1499,-0.04835068,2.411902,1761818400,1769594400,1769594400,1761906600,1761906600,TRUE,0,68.72077,10,0,REGULAR,21.81,26.75793,23.81254,62.941628,1017714032,93.848,1468.978,29.822021,0.020301202,1500.5928,-1.7927246,-0.001194678,56.0133,15.970506,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,1499.7,1.52535E+12,1498.3,NSI,1574.95,1311.1,2.3 - Buy,0.66,PIDILITIND.NS,,
63,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,TATA CAPITAL LIMITED,-1.0122001,FALSE,1.76033E+12,2,-3.649994,1767861756,356.95,364.5,355.5 - 364.5,355.5,4027903,360.6,,,in_market,finmb_35537963,NSE,,359,6594917,5321440,[],41.850006,0.132815,315.1 - 364.5,-7.549988,-0.020713272,9.10741,,,,,,,0.42,35.874374,,0.001164725,REGULAR,9.95,15.976,11.72297,30.448769,4216520141,90.27,329.982,26.968018,0.081725724,329.61508,27.33493,0.08292986,22.34289,3.9542487,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,356.85,1.50509E+12,356.85,NSI,364.5,315.1,1.9 - Buy,,TATACAP.NS,,
64,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,CHOLAMANDALAM IN & FIN CO,-1.9423426,FALSE,1.0255E+12,2,-34.69995,1767861760,1751.8,1790,1735.5 - 1790.0,1735.5,1055797,1786.5,0,0,in_market,finmb_4493047,NSE,Cholamandalam Investment and Finance Company Limited,1790,1561861,1293874,[],582,0.49752092,1169.8 - 1831.5,-79.69995,-0.04351622,38.681877,1762423200,1762423200,1762423200,1762489800,1762489800,FALSE,2,31.839333,2,0.001119507,REGULAR,55.02,79.80561,60.95744,28.738085,843952471,308.193,1710.754,41.04602,0.02399294,1595.7362,156.06384,0.09780053,21.950838,5.6841006,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,1752.3,1.47844E+12,1751.9,NSI,1831.5,1169.8,2.2 - Buy,0.11,CHOLAFIN.NS,,
65,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,BRITANNIA INDUSTRIES LTD,-2.2637239,FALSE,8.20554E+11,2,-140,1767861759,6045,6158.5,5945.5 - 6158.5,5945.5,446855,6185,0,0,in_market,finmb_878217,NSE,Britannia Industries Limited,6155,318436,226235,[],1539,0.3415446,4506.0 - 6336.0,-291,-0.04592803,25.550615,1762336800,1762336800,1762336800,1747020600,1747020600,FALSE,0,62.64898,75,0,REGULAR,96.49,119.74837,104.2529,57.983997,240868296,154.997,5940.01,104.990234,0.017675094,5739.7666,305.2334,0.053178713,50.480854,39.000755,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,6044.5,1.45645E+12,6044.5,NSI,6336,4506,2.0 - Buy,1.21,BRITANNIA.NS,,
66,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,TRENT LTD,-1.354513,FALSE,1.0255E+12,2,-55,1767861760,4005.5,4094.5,4000.3 - 4094.5,4000.3,579702,4060.5,0,0,in_market,finmb_20376352,NSE,Trent Limited,4078.8,913270,1327974,[],75.3999,0.019185238,3930.1 - 6719.0,-2713.5,-0.40385473,-38.67889,1762509600,1770285600,1770285600,,,TRUE,0,88.07168,5,0,REGULAR,45.48,65.47386,50.98018,78.569756,355487461,171.62,4292.84,-287.33984,-0.066934675,5036.4014,-1030.9014,-0.20469007,61.177086,23.339355,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,4003,1.42424E+12,4001.6,NSI,6719,3930.1,2.5 - Buy,0.12,TRENT.NS,,
67,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,PUNJAB NATIONAL BANK,-2.2114382,FALSE,1.0255E+12,2,-2.7799988,1767861759,122.9,125.83,122.78 - 125.83,122.78,8449538,125.68,0,0,in_market,finmb_8033734,NSE,Punjab National Bank,125.8,16840787,15394996,[],37.440002,0.43809974,85.46 - 128.24,-5.340004,-0.041640703,23.179459,1760781600,1760954400,1760954400,1760781600,1760781600,TRUE,0,8.281672,2.9,0,REGULAR,14.84,15.91908,13.94698,8.811943,11492943268,123.783,121.8032,1.0968018,0.009004704,110.40225,12.497749,0.11320194,7.7202954,0.9928666,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,122.95,1.41336E+12,122.86,NSI,128.24,85.46,2.6 - Hold,2.31,PNB.NS,,
68,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,TECH MAHINDRA LIMITED,-2.53429,FALSE,1.15674E+12,2,-41.19995,1767861760,1584,1632.8,1581.8 - 1632.8,1581.8,1267376,1625.2,0,0,in_market,finmb_9406148,NSE,Tech Mahindra Limited,1625,1665928,894070,[],374.59998,0.30974033,1209.4 - 1736.4,-152.40002,-0.08776781,-1.0713398,1768557600,1768557600,1768557600,1768566600,1768566600,FALSE,45,31.34151,45,0.0276889,REGULAR,50.54,73.99729,58.79302,26.941975,885485704,310.382,1527.234,56.76599,0.03716915,1515.1465,68.853516,0.04544347,21.406189,5.103389,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,1584,1.40306E+12,1583.5,NSI,1736.4,1209.4,2.5 - Hold,2.77,TECHM.NS,,
69,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,TORRENT PHARMACEUTICALS L,-1.2876574,FALSE,1.0255E+12,2,-52.69995,1767861756,4039.5,4080,4023.7 - 4080.0,4023.7,142899,4092.2,0,0,in_market,finmb_878525,NSE,Torrent Pharmaceuticals Limited,4080,219613,214685,[],1153.05,0.39946997,2886.45 - 4104.8,-65.299805,-0.015908157,23.201513,1762509600,1769162400,1769162400,1762520400,1762520400,TRUE,0,63.684376,32,0,REGULAR,63.43,89.42795,72.49514,55.720978,338445440,249.467,3767.88,271.62012,0.072088316,3505.9968,533.5032,0.15216875,45.170444,16.192522,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,4040.4,1.36715E+12,4039.5,NSI,4104.8,2886.45,1.8 - Buy,0.78,TORNTPHARM.NS,,
70,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,CANARA BANK,-1.6342006,FALSE,1.04062E+12,2,-2.5,1767861758,150.46,153.8,150.2 - 153.8,150.2,12933143,152.96,0,0,in_market,finmb_562937,NSE,Canara Bank,153.15,28077855,27817245,[],71.86001,0.9142495,78.6 - 158.0,-7.5399933,-0.047721475,59.76603,1761818400,1769508000,1769508000,1761820200,1761820200,TRUE,0,6.3700256,4,0,REGULAR,23.62,21.52845,20.90328,7.1979136,9070651260,127.078,147.4274,3.032608,0.02057018,119.7287,30.731308,0.25667453,6.9888916,1.1839973,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,150.49,1.36477E+12,150.36,NSI,158,78.6,1.8 - Buy,2.62,CANBK.NS,,
71,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,AMBUJA CEMENTS LTD,-2.6779337,FALSE,1.0255E+12,2,-15.049988,1767861753,546.95,562,545.5 - 562.0,545.5,984606,562,0,0,in_market,finmb_878368,NSE,Ambuja Cements Limited,562,1696549,1862624,[],91.95001,0.20208794,455.0 - 624.95,-78,-0.12480998,6.9966674,1762164000,1769594400,1769594400,1753956000,1753956000,TRUE,0,23.853031,2,0,REGULAR,22.93,19.25569,17.3875,31.456505,2471823478,227.549,551.651,-4.700989,-0.008521671,564.70624,-17.756226,-0.031443298,28.404593,2.4036582,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,546.9,1.3522E+12,546.7,NSI,624.95,455,1.8 - Buy,0.36,AMBUJACEM.NS,,
72,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,,ICICI PRUDENTIAL AMC LTD,0.49711186,FALSE,1.76612E+12,2,13.4001465,1767861758,2709.1,2725.2,2681.0 - 2725.2,2681,421079,2695.7,,,in_market,finmb_11711790,NSE,,2699.7,3525656,617836,[],179.1001,0.07079055,2530.0 - 2725.2,-16.099854,-0.00590777,4.246104,,,,,,,0,45.477592,,0,REGULAR,59.57,73.13333,63.46667,42.6854,494258520,199.236,2645.7644,63.335693,0.023938524,2645.7644,63.335693,0.023938524,37.0433,13.597444,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,2709.9,1.339E+12,2709.5,NSI,2725.2,2530,,,ICICIAMC.NS,,
73,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,GODREJ CONSUMER PRODUCTS,-0.6736089,FALSE,1.0255E+12,2,-8.399902,1767861759,1239.3,1249.7,1230.6 - 1249.7,1230.6,248989,1247.7,0,0,in_market,finmb_8707650,NSE,Godrej Consumer Products Limited,1246.7,1316521,934954,[],259.80005,0.26523742,979.5 - 1309.0,-69.69995,-0.053246714,5.638814,1769162400,1769162400,1769162400,1769167800,1769167800,FALSE,20,69.46749,20,0.016029496,REGULAR,17.84,25.81397,21.32023,58.12789,1023244581,118.898,1162.906,76.39404,0.065692365,1204.4272,34.872803,0.028953847,48.00889,10.42322,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,1239.2,1.26811E+12,1238.6,NSI,1309,979.5,1.5 - Strong Buy,1.6,GODREJCP.NS,,
74,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,BAJAJ HOLDINGS & INVS LTD,1.1341311,FALSE,1.02912E+12,2,127,1767861754,11325,11660,11138.0 - 11660.0,11138,247524,11198,0,0,in_market,finmb_878334,NSE,Bajaj Holdings & Investment Limited,11200,79788,53619,[],1079.9004,0.10540653,10245.1 - 14763.0,-3438,-0.23287949,0.26054382,1762855200,1769680800,1769680800,,,TRUE,93,14.785753,130,0.008305054,REGULAR,765.94,,,,111293510,6095.892,11566.04,-241.04004,-0.020840326,12694.923,-1369.9229,-0.10791108,,1.8578085,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,11324,1.2625E+12,11319,NSI,14763,10245.1,,1.16,BAJAJHLDNG.NS,,
75,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,VODAFONE IDEA LIMITED,0.7853416,FALSE,1.17341E+12,2,0.09000015,1767861758,11.55,11.63,11.29 - 11.63,11.29,682896984,11.46,0,0,in_market,finmb_8536912,NSE,Vodafone Idea Limited,11.47,512803258,474208082,[],5.4300003,0.88725495,6.12 - 12.8,-1.25,-0.09765625,44.696976,,1770804000,1770804000,1755507600,1755507600,TRUE,0,,,0,REGULAR,-3.08,-2.23253,-2.47536,-4.6659884,1.08343E+11,-7.613,10.702,0.8480005,0.07923758,8.2465,3.3035002,0.4005942,-5.1735024,-1.5171418,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,11.57,1.2529E+12,11.56,NSI,12.8,6.12,3.4 - Hold,,IDEA.NS,,
76,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,SAMVRDHNA MTHRSN INTL LTD,-0.8964475,FALSE,1.0255E+12,2,-1.0699997,1767861760,118.28,118.94,117.4 - 118.94,117.4,11713059,119.35,,,in_market,finmb_20356896,NSE,Samvardhana Motherson International Limited,118,16644127,13205351,[],46.78,0.6542657,71.5 - 124.71,-6.4300003,-0.05155962,20.377218,1763028000,1763028000,1763028000,1763035200,1763035200,FALSE,0,41.069443,1.1,0,REGULAR,2.88,4.97228,3.76606,31.406828,10554442601,35.022,114.4726,3.807396,0.033260323,102.43815,15.84185,0.15464796,23.78788,3.3773057,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,118.28,1.24838E+12,118.27,NSI,124.71,71.5,1.8 - Buy,0.92,MOTHERSON.NS,Motherson Sumi Systems Limited,08-01-2026
77,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,UNION BANK OF INDIA,-2.957263,FALSE,1.03284E+12,2,-4.919998,1767861760,161.41,166.92,160.25 - 166.92,160.25,10101356,166.33,0,0,in_market,finmb_8819575,NSE,Union Bank of India,166.28,12637204,15470855,[],60.600006,0.6011309,100.81 - 167.3,-5.8899994,-0.035206214,53.92375,1761818400,1769508000,1769508000,1761816600,1761816600,TRUE,4.75,6.6615767,4.75,0.028557686,REGULAR,24.23,22.92818,21.79646,7.4053316,7633605607,164.786,153.0036,8.406403,0.054942515,140.8434,20.566605,0.14602463,7.0398088,0.9795129,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,161.34,1.23214E+12,161.44,NSI,167.3,100.81,1.9 - Buy,2.86,UNIONBANK.NS,,
78,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,SOLAR INDUSTRIES (I) LTD,1.0946169,FALSE,1.14404E+12,2,146,1767861761,13474,13739,13353.0 - 13739.0,13353,249110,13328,0,0,in_market,finmb_25394280,NSE,Solar Industries India Limited,13389,113183,216010,[],4991.5,0.5884468,8482.5 - 17820.0,-4346,-0.24388328,38.320396,1762768800,1770285600,1770285600,1762839000,1762839000,TRUE,0,91.90369,10,0,REGULAR,146.61,233.99715,186.10286,72.400826,90490055,565.321,13011.52,462.48047,0.035543926,14120.004,-646.0039,-0.045750972,57.581898,23.834248,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,13489,1.21926E+12,13480,NSI,17820,8482.5,1.3 - Strong Buy,0.08,SOLARINDS.NS,,
79,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,POWER FIN CORP LTD.,-2.718833,FALSE,1.1722E+12,2,-10.25,1767861759,366.7,379.5,366.2 - 379.5,366.2,5435100,376.95,0,0,in_market,finmb_8740995,NSE,Power Finance Corporation Limited,376.95,5885829,6926656,[],36.80002,0.11154901,329.9 - 444.1,-77.399994,-0.17428505,-10.664773,1762509600,1762509600,1762509600,1762507800,1762507800,FALSE,16.4,4.8886814,14.6,0.043507095,REGULAR,75.01,59.51908,55.76832,6.575418,3300101760,384.794,363.766,2.934021,0.008065683,397.64124,-30.941223,-0.077811904,6.16105,0.9529775,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,366.8,1.21015E+12,366.5,NSI,444.1,329.9,1.2 - Strong Buy,3.87,PFC.NS,,
80,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,ADANI ENERGY SOLUTION LTD,-3.3081844,FALSE,1.69216E+12,2,-34.200012,1767861758,999.3,1032,996.5 - 1032.0,996.5,824117,1033.5,,,in_market,finmb_283330012,NSE,Adani Energy Solutions Limited,1032,1323560,958040,[],359.84998,0.5627492,639.45 - 1067.7,-68.39996,-0.06406291,37.524952,1769076000,1769076000,1769076000,1745578740,1745578740,FALSE,0,53.126,,0,REGULAR,18.81,30.956,20.1,49.716415,1201282642,194.438,994.99,4.3099976,0.0043317,896.1225,103.17749,0.11513771,32.281303,5.139427,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,999.6,1.20044E+12,999.4,NSI,1067.7,639.45,1.0 - Strong Buy,,ADANIENSOL.NS,Adani Transmission Limited,08-01-2026
81,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,TATA POWER CO LTD,-1.6946958,FALSE,8.20468E+11,2,-6.450012,1767861756,374.3,381.85,373.5 - 381.85,373.5,2680113,380.75,0,0,in_market,finmb_874401,NSE,Tata Power Company Limited,380.15,4496598,3914014,[],47.94998,0.14692809,326.35 - 416.8,-42.5,-0.10196737,3.7042022,1762855200,1770112800,1770112800,1762864200,1762864200,TRUE,0,29.518927,2.25,0,REGULAR,12.68,16.92081,14.05712,26.627075,3195339547,118.481,386.56,-12.26001,-0.031715672,390.39276,-16.092773,-0.041222006,22.12069,3.159156,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,374.3,1.19632E+12,374.2,NSI,416.8,326.35,2.5 - Buy,0.59,TATAPOWER.NS,The Tata Power Company Limited,08-01-2026
82,en-US,US,EQUITY,Equity,Free Realtime Quote,FALSE,LOW,INR,INR,TATA CONSUMER PRODUCT LTD,-1.2947346,FALSE,8.20468E+11,2,-15.699951,1767861756,1196.9,1212,1193.0 - 1212.0,1193,374609,1212.6,,,in_market,finmb_121597,NSE,Tata Consumer Products Limited,1212,1271700,1221633,[],270.85004,0.29247886,926.05 - 1220.9,-24,-0.019657629,24.997425,1762164000,1769680800,1769680800,1762169400,1762169400,TRUE,0,87.36497,8.25,0,REGULAR,13.7,20.70062,16.7134,71.6132,989551244,205.423,1171.226,25.674072,0.021920683,1124.5327,72.36731,0.06435323,57.819523,5.8265142,15,15,Asia/Kolkata,IST,19800000,FALSE,FALSE,FALSE,1196.9,1.18439E+12,1196.5,NSI,1220.9,926.05,1.9 - Buy,0.68,TATACONSUM.NS,,
